timestamp,temp_mean,temp_err,hum_mean,hum_err,press_mean,press_err,alt_mean,alt_err,voc_mean,voc_err
1776294977.5733593,28.19103515625,0.00146484375,45.27692133569903,0.04945610306560866,1007.3511695666273,0.00119944178914011,49.22795671567883,0.010033495341527754,173255.0,178.0
1776294979.6467025,28.080390625,0.012109375000001421,48.834230355194975,0.058111793921074906,1007.3483396143988,0.004363474908984699,49.25162974093915,0.0365011500811967,113485.0,9511.0
1776294981.6819873,28.073359375,0.0048828125,48.69513538051227,0.019463654608653513,1007.3423677497284,0.00014585975668524043,49.301585378890024,0.001220145533242345,137837.5,3375.5
1776294983.7204843,28.100214843750003,0.007714843749999645,49.0191752995974,0.17082614137165564,1007.3677679372798,0.0008526002088729001,49.089109988768406,0.007132022720583109,147134.0,1283.0
1776294985.7811105,28.129609375,0.006054687499998934,49.871053850098754,0.22514032376036397,1007.3590505271188,0.0009284429913236636,49.16203160537361,0.007766503971996741,150880.5,1146.5
1776294987.8103864,28.15119140625,0.004980468749998579,50.32934281531822,0.022832385944056455,1007.3608694232546,0.001767185486244216,49.14681640443151,0.014782634109216986,155032.5,640.5
1776294989.8728504,28.17111328125,0.004199218750001066,50.51581639643638,0.06714897080779991,1007.3591298336205,0.001246545979313396,49.161368202143976,0.010427461643583769,157864.5,1033.5
1776294991.9076853,28.187421875,0.003710937500001066,50.48309757007316,0.06926138916538349,1007.3515813850335,0.0002548668721829017,49.224511794088144,0.0021319956906431514,160256.5,152.5
1776294993.9623618,28.19943359375,0.002636718749998934,50.1204691943737,0.14837944234281153,1007.345121691809,0.001093052806538708,49.278548141519195,0.009143581335610662,162339.5,546.5
1776294996.0089371,28.2102734375,0.0005859374999985789,49.663593582550064,0.10724679251153901,1007.3385547151172,5.3203033814952505e-05,49.33348221171937,0.0004450551990942131,165369.0,1215.0
1776294998.040034,28.21134765625,9.765625000035527e-05,48.854486134885725,0.28596231026118346,1007.3331736134588,0.001045365078539362,49.37849642377303,0.008744748982422834,170026.5,428.5
1776295000.1086462,28.21505859375,9.765625000035527e-05,47.83016072306765,0.224972953897975,1007.3338066330166,0.0010453695606429392,49.373201052961136,0.008744782028632159,173086.0,1243.0
1776295002.1031206,28.21818359375,9.765625000035527e-05,46.96393347244641,0.19903153086234937,1007.3334979831749,0.004599122219815399,49.375783055080454,0.038472835661202964,174781.5,452.5
1776295004.1795936,28.2196484375,0.0005859375000003553,46.16054522160259,0.20733153367767443,1007.3322982620982,0.0017237050466860637,49.385818972968195,0.014419248233078719,176240.0,92.0
1776295006.2295437,28.221796875,0.0011718750000007105,45.379343724056966,0.18476615107577743,1007.3224242019412,0.00522433341808437,49.468418505124646,0.0437032765226526,178008.0,563.0
1776295008.2650714,28.2223828125,0.0015625000000003553,44.708843537139416,0.15368554394649792,1007.3269195739759,0.0028197119346486943,49.43081323452448,0.02358773746735565,179712.0,0.0
1776295010.2810717,28.208515625,0.0017578124999992895,43.99952999931924,0.19281738140977467,1007.3312876990947,0.0007288211370450881,49.39427259478268,0.0060967863650702725,183127.0,497.0
1776295012.3106828,28.20119140625,0.00341796875,43.312127505684046,0.1587399612895446,1007.3417277377525,0.0010508482050113344,49.30693920988688,0.008790556310824371,184228.5,804.5
1776295014.3739133,28.19572265625,0.00146484375,42.773336219137036,0.09426451558287496,1007.3409347474462,0.0011995041201657841,49.31357273632213,0.010034099295499033,185241.5,1016.5
1776295016.4083633,28.18419921875,0.0041992187499992895,42.42331229279215,0.10346951155305462,1007.338406694078,0.0014182203199766263,49.33472044742734,0.011863729511148335,186255.5,202.5
1776295018.459373,28.17189453125,0.00244140625,41.97421751192903,0.10902892118652119,1007.3399528563318,0.0003701551005406145,49.32178645681714,0.0030964261850208175,186671.0,735.0
1776295020.4889166,28.158125,0.005859375,41.559311666400674,0.10612970326117832,1007.3400323174969,0.00035498014511858855,49.32112174724716,0.0029694842626106777,188900.5,322.5
1776295022.5685034,28.14875,0.0011718750000007105,41.21206748103199,0.06628484505147725,1007.3409554958944,0.0009950666573672606,49.31339916976516,0.008323937627668698,188738.5,53.5
1776295024.5862534,28.14748046875,0.0006835937500007105,41.0285917416277,0.02710930681804058,1007.3362501172496,0.0010986517472133528,49.352760706858646,0.009190483008072903,189656.0,217.0
1776295026.627135,28.151875,0.0011718750000007105,40.97202425068798,0.00587363242544825,1007.3388711501982,0.000995051152870019,49.330835165608306,0.008323821873663206,188206.0,694.0
1776295028.6558528,28.15548828125,0.00048828125,40.94841069302689,0.00605917902331754,1007.3437899435019,0.0027686566952525027,49.28968848093209,0.0231603309836359,189547.0,0.0
1776295030.675926,28.1575390625,0.0,40.94263654041525,0.0060041904163306015,1007.3559694394206,0.0017767093197562644,49.187805203603006,0.014862360197486879,189118.5,754.5
1776295032.6991994,28.15763671875,0.0010742187500003553,40.98468219324145,0.006126359761651656,1007.3436894264028,0.0017264435561514802,49.2905293095458,0.01444202435230224,188417.5,53.5
1776295034.7743664,28.160078125,0.003124999999998934,41.063054461070166,0.041708561203559924,1007.3547200036949,0.00030772766950804,49.19825685972218,0.0025741768834457446,189169.0,162.0
1776295036.8104699,28.1534375,0.0021484375000007105,41.179510757362486,0.020802396023590575,1007.3520425262195,0.0007878872102082823,49.22065428857819,0.006590780127258,188476.5,1070.5
1776295038.8911693,28.14845703125,0.0022460937499992895,41.15790518080935,0.006265006093254755,1007.345814687842,0.0009448599727193141,49.272751106919856,0.007903917494484602,190039.5,816.5
1776295040.907354,28.144648437500003,0.0015625000000003553,41.12741929979754,0.00017595490845678796,1007.3485769414192,0.003707113549978658,49.24964444567348,0.031010578740858108,190199.0,109.0
1776295042.9424922,28.14005859375,0.0002929687500010658,41.072816576581545,0.024002053500662868,1007.3563018008699,0.00047086451394307005,49.18502495565201,0.003938830095670198,191462.0,387.0
1776295045.0020053,28.14435546875,0.0008789062500014211,41.01922815795207,0.011914931288867336,1007.3534361149032,0.0005242454281528808,49.20899674133857,0.0043853770349180365,190582.0,274.0
1776295047.0415728,28.14435546875,0.0006835937500007105,40.96817810893556,0.015089231573096384,1007.3543244525532,0.0010986757934006164,49.20156569418382,0.0091905506360348,191020.5,164.5
1776295049.1041028,28.14328125,0.00019531249999893419,40.88701037910258,0.017984232453724047,1007.3552629665872,0.0023510971122959745,49.1937149327548,0.019667185618686744,192076.0,1001.0
1776295051.1448736,28.1415234375,0.0015625000000003553,40.7758146433684,0.027165683948901176,1007.3586561077741,0.004595383331832181,49.165331025096194,0.03844078154516595,192964.5,112.5
1776295053.1787157,28.13888671875,9.765625000035527e-05,40.613662009153586,0.056935552881025586,1007.353530014331,0.0010452836179979386,49.20821126393561,0.00874392447103034,194211.0,909.0
1776295055.2475338,28.13859375,0.00039062499999964473,40.42797477116072,0.03894791567813627,1007.3370692421224,0.0032927927960599845,49.34590856725049,0.02754497627967467,196159.0,232.0
1776295057.2922325,28.1286328125,0.004492187500000355,40.35506039109487,0.03240595897782228,1007.3183951897545,0.0036664981851686207,49.50212253231144,0.030671569014472766,194322.0,569.0
1776295059.358805,28.1200390625,0.0015625000000003553,40.53369024166835,0.0686994892567867,1007.3143548371938,0.0019302742092008884,49.53592154914274,0.016147486762658758,191793.5,55.5
1776295061.3911674,28.11818359375,0.00029296874999928946,40.88723095408965,0.10499898576139088,1007.3158142529479,0.0004708584550598971,49.523712969978945,0.0039389075988616185,191297.5,551.5
1776295063.4786665,28.112421875,0.0029296875,41.22901683896962,0.0628181922322284,1007.3083306308743,0.004708583479157369,49.58631653787582,0.03938930397027107,192126.5,55.5
1776295065.4933703,28.110078125,0.0,41.623219076978174,0.16879519492828976,1007.3143349328634,0.0008882882897864874,49.53608804665576,0.007430873584024056,187728.0,850.0
1776295067.584342,28.11056640625,0.00048828125,42.28466612286289,0.14228438657729825,1007.3097899673116,0.00365667726191532,49.57410854530745,0.030589625067658943,187830.5,212.5
1776295069.600708,28.10392578125,0.00830078125,42.76569226129019,0.07186978473634298,1007.3026700709011,0.0035362572209578502,49.63366960545335,0.029582430682811633,187423.5,1799.5
1776295071.6354327,28.08478515625,0.001855468750001421,42.675490979978505,0.07604119088982131,1007.3305321619399,0.005012014467752124,49.40059295246512,0.04192688504828368,190418.5,437.5
1776295073.720123,28.080097656249997,0.0008789062499996447,42.40521185718097,0.03643935084437544,1007.338098233912,0.0021403172785880997,49.33730079452196,0.017904236177500366,190144.5,163.5
1776295075.7428246,28.065937499999997,0.005468750000000355,42.18270141565331,0.10042323157441402,1007.3402088645379,9.213852717948612e-05,49.319644893485034,0.0007707582294251836,193077.0,0.0
1776295077.7710047,28.05001953125,0.002636718749998934,41.85155527468111,0.03651752952336551,1007.2782072286534,0.05308919256623312,49.83832406590261,0.44412443584418426,193302.0,225.0
1776295079.833132,28.0376171875,0.0031250000000007105,41.63300213037251,0.07872036472649313,1007.1312626459135,0.02100937749833065,51.067672397468435,0.17577739991409658,196217.5,406.5
1776295081.8699229,28.02775390625,0.001660156249998934,41.396946451133076,0.05436300215021461,1007.0745559195075,0.011549542588511486,51.54212559757255,0.09663499674178411,196043.0,116.0
1776295083.941513,28.01544921875,0.002832031250001421,41.19102885857515,0.0664499031136323,1007.0405719561556,0.0007779312865068277,51.82647278021446,0.006509127168687456,197856.0,413.0
1776295085.9668338,28.007929687500003,0.0015625000000003553,41.012914989225145,0.002827300898026408,1007.0444748916603,0.0010416467818004094,51.793816088222954,0.008715667061427013,197150.0,293.0
1776295087.9895318,27.999921875,0.0015625000000003553,41.08409505991982,0.0028283212054169837,1007.0422640408714,0.006063450162741901,51.81231485564028,0.050734191030098685,197208.5,234.5
1776295090.0670435,27.994160156249997,0.0018554687499996447,41.044401468439375,0.006214766042436537,1007.0321168448786,0.00031736228328327343,51.89721884897242,0.002655460115256858,197856.0,531.0
1776295092.0965874,27.9878125,0.0011718750000007105,41.097755736425896,0.02390132605550477,1007.0361260079344,0.004333569087009437,51.86367316300763,0.03626008312801332,195014.0,1261.0
1776295094.1492066,27.98361328125,0.0008789062499996447,41.232524049988086,0.026959949013505735,1007.0373707869646,0.0014124221033853246,51.853257726608405,0.011818085875777484,194548.5,114.5
1776295096.1795998,27.98048828125,0.0006835937500007105,41.30133452215162,0.005938429310258897,1007.0296845351639,0.0015657598539746687,51.91757070110576,0.013101181813080842,194037.0,397.0
1776295098.2097948,27.9786328125,0.0009765625,41.286086852597336,0.0031176822556204797,1007.0302551668643,0.000681257001360791,51.9127960491123,0.005700278827045935,194207.0,341.0
1776295100.243495,27.9755078125,0.0005859375000003553,41.315817885228455,0.045054282833532966,1007.0225689429246,0.0008345796753133072,51.97710915768439,0.006983218143680858,193020.5,168.5
1776295102.2874177,27.976191406250003,0.0010742187500003553,41.55973169177285,0.06639563525338943,1007.0227793843376,0.004490387288853981,51.97534838689368,0.03757262441585851,191683.5,498.5
1776295104.3326392,27.976875,0.00019531250000071054,41.76778922190633,0.039232952845125624,1007.0203255548786,0.008306740630700915,51.99588061170766,0.06950551067103206,189819.0,380.0
1776295106.3600278,27.97677734375,0.0002929687500010658,41.8733758527524,0.02411148698278609,1007.0112876557853,0.008463667329010605,52.071504273970255,0.07081908789562164,191962.0,666.0
1776295108.4396749,27.97453125,0.0009765625,41.95462961058941,0.03310367369773459,1007.0059019967089,0.004647325946791625,52.11656829289835,0.03888631217754579,191308.0,1544.0
1776295110.4322362,27.972675781249997,0.0008789062499996447,42.21732733498362,0.04223922304190708,1007.0109131050292,0.0031885858969076253,52.0746380924238,0.02668025621936465,190746.0,329.0
1776295112.4712358,27.9719921875,0.0,42.392749531767286,0.04238433718200696,1007.0098145662186,0.005328539097149587,52.083830099893405,0.044586195436874476,191021.0,275.0
1776295114.5334616,27.97296875,0.0005859374999985789,42.51400044234755,0.02430477819051191,1007.0273695557012,0.006270168117339381,51.93694096988981,0.05246447289516709,190916.5,1043.5
1776295116.5521975,27.976191406250003,0.0010742187500003553,42.69929141038736,0.057751164517146236,1007.0378770269826,4.9882286191405e-05,51.849021885040294,0.00041737728547985853,190363.5,382.5
1776295118.5938346,27.981171875,0.0007812500000010658,42.924457157467856,0.04564662176237988,1007.0290068713487,0.0049612413674822164,51.92324099337647,0.04151221557587448,189982.0,326.0
1776295120.6426895,27.98517578125,0.0006835937500007105,43.09508179512685,0.033521170919840415,1007.0194552613036,0.0015657958817314466,52.00316245227292,0.01310159102844821,189927.0,54.0
1776295122.6825597,27.989375,0.0011718750000007105,43.18679784189645,0.0031788547323579053,1007.0173222293024,0.0007811634461631911,52.02101032600946,0.0065362935686259505,191351.5,386.5
1776295124.7583392,27.99298828125,0.0006835937500007105,43.178095684576135,0.01208663278764277,1007.0169118713479,0.0010985152868556725,52.02444395066675,0.009191700926596269,191794.0,388.0
1776295126.7531857,27.99865234375,0.0012695312499992895,43.105774696567465,0.024174717190771133,1007.0153563432673,0.0020400822062924817,52.037459671918356,0.017070175707342372,191907.5,832.5
1776295128.8618047,28.00421875,0.001562499999998579,42.990930691080194,0.036277976747772556,1007.0260775801287,0.004594196795949301,51.94775128108007,0.03844113254270454,192349.5,167.5
1776295130.861617,28.009296875,0.0007812499999992895,42.82753124757896,0.04240527739208133,1007.0271328232243,0.004073416189896761,51.938921708893176,0.03408356362528053,194207.0,114.0
1776295132.90095,28.0137890625,0.0007812499999992895,42.56722087427079,0.08477143652002894,1007.021029360816,0.0021435660650013233,51.98999139725282,0.017935984316505227,195869.0,58.0
1776295134.9593582,28.01759765625,0.0012695312499992895,42.258797060173016,0.07245995612846201,1007.0164916836486,0.00417703238156264,52.02795987837432,0.03495085216517779,196043.5,347.5
1776295137.0016778,28.02248046875,0.00146484375,42.06583837418518,0.024006525003017032,1007.0021340139325,0.00235383987262594,52.14809673035492,0.01969571974630213,195122.0,459.0
1776295139.022526,28.03029296875,0.0016601562500007105,42.11509230611694,0.03646297333025217,1007.0084706472976,3.166400063037145e-06,52.09507516237453,2.6494670354537675e-05,192912.0,841.0
1776295141.065631,28.0360546875,0.0011718749999989342,42.18226371105723,0.018009148047013923,1007.00795910469,0.0016696601203420869,52.09935547590056,0.013970790519678644,194208.5,568.5
1776295143.1044462,28.043085937500003,0.0013671874999996447,42.04101208974834,0.0572507488621099,1007.0094873609623,0.0004676856619312275,52.08656787362564,0.003913329607048155,197033.5,409.5
1776295145.1883438,28.04787109375,0.0012695312499992895,41.70653787595917,0.10841077776425934,1007.0109590822581,0.002039947646210294,52.07425336117005,0.017069110139988908,198803.5,59.5
1776295147.197494,28.05490234375,0.001660156249998934,41.3548884859358,0.08707615480095043,1007.0187044340066,0.004438010457988639,52.00944496080068,0.03713449101570987,199161.5,179.5
1776295149.2732053,28.06095703125,0.0012695312500010658,41.027890965159855,0.06592779662542725,1007.0071163226498,0.006842212523338276,52.10640755942187,0.05725188106718093,199881.0,301.0
1776295151.2555833,28.06779296875,0.002636718749998934,40.85455179233408,0.0297056834428453,1006.9941184805816,0.0015719750270477562,52.21516679097433,0.013153562182225187,199222.5,478.5
1776295153.3236315,28.075800781250003,0.0010742187500003553,40.82244821367891,0.015117884118996727,1007.0158677038427,0.02393187084408055,52.033182829002165,0.2002473582280473,198864.0,477.0
1776295155.3705285,28.08009765625,0.00029296874999928946,40.945958075732165,0.024047267606707834,1007.0902781161437,0.01734734664506732,51.41057940877661,0.14514337545778844,199281.0,299.0
1776295157.397819,28.08146484375,0.00048828125,40.97012765295976,0.02407275841109069,1007.1359989645402,0.009874265849077801,51.02804435576992,0.08261387886681604,199286.0,1017.0
1776295159.4681149,28.08029296875,0.0010742187500003553,40.7000382778566,0.09003997852575907,1007.1847456079954,0.01515029091700626,50.62020988336957,0.12675122061407507,201772.0,1227.0
1776295161.4967604,28.07794921875,0.00029296874999928946,40.31656571885471,0.08974290331905621,1007.2209499144681,0.01018805975502346,50.31731935223276,0.08523344089729434,203560.0,312.0
1776295163.5299003,28.0786328125,0.00019531250000071054,39.9969752914194,0.06862257327290777,1007.2469193373183,0.00031389967381301176,50.10006074078719,0.00262603394672567,203497.5,249.5
1776295165.562846,28.0688671875,0.0021484375000007105,39.73050097888991,0.07174586082357948,1007.2276714706577,0.0052293309002493515,50.261086620253224,0.04374841417870812,203625.0,750.0
1776295167.612175,28.0649609375,0.0017578124999992895,39.5365040890119,0.038880239980198184,1007.2178406189855,0.0010486166368082195,50.34333144599508,0.008772762397857292,203937.0,564.0
1776295169.6659508,28.05099609375,0.0012695312500010658,39.38625361158011,0.044736415508516814,1007.2033909524048,0.002928534080524514,50.46421857464048,0.024500500183908258,206089.0,320.0
1776295171.7015812,28.047480468750003,0.0020507812500003553,39.20757729097191,0.0447711226664218,1007.193299809546,0.001519501681912061,50.54864272057401,0.012712453476574126,206281.5,384.5
1776295173.7656624,28.03390625,0.005273437499999645,38.97167260733151,0.07767231215131432,1007.1928004018488,0.0004064922960651529,50.552820858387804,0.003400796811131812,206926.5,774.5
1776295175.8092206,28.0165234375,0.0011718749999989342,38.706081172627464,0.05045542400477743,1007.1959488574103,0.011438897131483827,50.52648071479512,0.09569988611882252,207896.0,65.0
1776295177.8192534,28.015546875,0.0007812500000010658,38.63493269581173,0.026716976401377934,1007.2263529472452,0.009249075723118949,50.27211754628054,0.07737755214317232,205387.0,254.0
1776295179.8755584,28.02033203125,0.00048828125,38.77755760896376,0.044481098313617906,1007.2455900509532,0.0009915207587027908,50.11118134462489,0.008294911303742936,205325.5,698.5
1776295181.9150274,28.01349609375,0.002832031250001421,38.83014078035684,0.00919271973018354,1007.2274975736941,0.0063281347358383755,50.262541479468865,0.05294097913975193,206602.0,193.0
1776295183.9859147,28.01125,0.00019531250000071054,38.74400094064673,0.017788466019780458,1007.203460053817,0.006530958284372446,50.46364057777544,0.05463885047992534,207055.0,646.0
1776295185.9725192,28.0122265625,0.0007812499999992895,38.752990048664486,0.02081374417101145,1007.1854903049391,0.0021437765392988695,50.61397880311398,0.017935373774946584,205070.0,190.0
1776295188.057928,28.011640625,0.0,38.862537433888406,0.023707487532515614,1007.1827722853125,0.0008881493196781776,50.636718451044544,0.007430496848879642,205073.0,824.0
