timestamp,cps,cps_err,usv_hr
1776296250.899552,10.0,2.23606797749979,0.12534
1776296252.9141798,10.0,2.23606797749979,0.12534
1776296254.9534595,17.0,2.9154759474226504,0.213078
1776296257.183716,7.0,1.8708286933869707,0.087738
1776296258.9991648,6.5,1.8027756377319946,0.081471
1776296261.023012,6.5,1.8027756377319946,0.081471
1776296263.010887,7.0,1.8708286933869707,0.087738
1776296265.0296998,8.5,2.0615528128088303,0.106539
1776296267.0750191,6.0,1.7320508075688772,0.075204
1776296269.10093,4.5,1.5,0.056403
1776296271.120115,5.0,1.5811388300841898,0.06267
1776296273.0989187,9.0,2.1213203435596424,0.112806
1776296275.173854,7.5,1.9364916731037085,0.094005
1776296277.1559443,8.0,2.0,0.100272
1776296279.1939185,6.0,1.7320508075688772,0.075204
1776296281.2182252,7.5,1.9364916731037085,0.094005
1776296283.2388873,6.0,1.7320508075688772,0.075204
1776296285.2294903,9.5,2.179449471770337,0.119073
1776296287.2687414,7.0,1.8708286933869707,0.087738
1776296289.2915127,5.5,1.6583123951777,0.068937
1776296291.333966,7.5,1.9364916731037085,0.094005
1776296293.3398292,6.0,1.7320508075688772,0.075204
1776296295.313096,6.5,1.8027756377319946,0.081471
1776296297.3358114,2.5,1.118033988749895,0.031335
1776296299.356166,6.0,1.7320508075688772,0.075204
1776296301.3966944,9.5,2.179449471770337,0.119073
1776296303.4187353,4.0,1.4142135623730951,0.050136
1776296305.4438488,8.0,2.0,0.100272
1776296307.436623,4.0,1.4142135623730951,0.050136
1776296309.4518256,7.0,1.8708286933869707,0.087738
1776296311.4898999,4.0,1.4142135623730951,0.050136
1776296313.5135174,9.5,2.179449471770337,0.119073
1776296315.5333946,4.0,1.4142135623730951,0.050136
1776296317.5690272,7.0,1.8708286933869707,0.087738
1776296319.541231,5.5,1.6583123951777,0.068937
1776296321.5763707,5.5,1.6583123951777,0.068937
1776296323.6088471,6.5,1.8027756377319946,0.081471
1776296325.6245403,9.0,2.1213203435596424,0.112806
1776296327.6539292,5.0,1.5811388300841898,0.06267
1776296329.6405342,6.0,1.7320508075688772,0.075204
1776296331.6683156,5.0,1.5811388300841898,0.06267
1776296333.6850178,10.0,2.23606797749979,0.12534
1776296335.722389,8.0,2.0,0.100272
1776296337.7549195,6.5,1.8027756377319946,0.081471
1776296339.772988,12.0,2.449489742783178,0.150408
1776296341.775271,9.5,2.179449471770337,0.119073
1776296343.7957048,7.0,1.8708286933869707,0.087738
1776296345.807579,10.0,2.23606797749979,0.12534
1776296347.8568382,7.0,1.8708286933869707,0.087738
1776296349.8781083,8.0,2.0,0.100272
1776296351.8663425,11.0,2.345207879911715,0.137874
1776296353.8806782,9.0,2.1213203435596424,0.112806
1776296355.895009,8.5,2.0615528128088303,0.106539
1776296357.9555936,10.0,2.23606797749979,0.12534
1776296359.973234,6.0,1.7320508075688772,0.075204
1776296362.0051036,10.0,2.23606797749979,0.12534
1776296364.0065472,9.5,2.179449471770337,0.119073
1776296366.0349367,5.5,1.6583123951777,0.068937
1776296368.0132582,9.0,2.1213203435596424,0.112806
1776296370.0440812,11.5,2.3979157616563596,0.144141
1776296372.0848703,17.5,2.958039891549808,0.219345
1776296374.064988,15.0,2.7386127875258306,0.18801
1776296376.1207726,7.0,1.8708286933869707,0.087738
1776296378.1486356,8.0,2.0,0.100272
1776296380.1186182,11.0,2.345207879911715,0.137874
1776296382.1725993,10.5,2.29128784747792,0.131607
1776296384.1921272,12.0,2.449489742783178,0.150408
1776296386.187086,7.0,1.8708286933869707,0.087738
1776296388.2103438,7.5,1.9364916731037085,0.094005
1776296390.223116,11.5,2.3979157616563596,0.144141
1776296392.265968,7.0,1.8708286933869707,0.087738
1776296394.2821445,9.5,2.179449471770337,0.119073
1776296396.3209193,11.5,2.3979157616563596,0.144141
1776296398.3402321,10.5,2.29128784747792,0.131607
1776296400.3558712,10.0,2.23606797749979,0.12534
1776296402.3300169,11.5,2.3979157616563596,0.144141
1776296404.3606372,11.0,2.345207879911715,0.137874
1776296406.3942683,5.5,1.6583123951777,0.068937
1776296408.4357035,12.0,2.449489742783178,0.150408
1776296410.448319,7.5,1.9364916731037085,0.094005
1776296412.4293122,12.0,2.449489742783178,0.150408
1776296414.4721394,12.0,2.449489742783178,0.150408
1776296416.511289,7.0,1.8708286933869707,0.087738
1776296418.530762,5.5,1.6583123951777,0.068937
1776296420.5186543,8.0,2.0,0.100272
1776296422.5437472,3.0,1.224744871391589,0.037602
1776296424.558901,5.5,1.6583123951777,0.068937
1776296426.614663,10.0,2.23606797749979,0.12534
1776296428.631406,8.0,2.0,0.100272
1776296430.6513486,11.5,2.3979157616563596,0.144141
1776296432.6584527,6.5,1.8027756377319946,0.081471
1776296434.6773894,7.0,1.8708286933869707,0.087738
1776296436.6607172,9.5,2.179449471770337,0.119073
1776296438.7287412,6.5,1.8027756377319946,0.081471
1776296440.7473278,6.5,1.8027756377319946,0.081471
1776296442.7576282,8.5,2.0615528128088303,0.106539
1776296444.7726908,6.5,1.8027756377319946,0.081471
1776296446.7645013,9.0,2.1213203435596424,0.112806
1776296448.7800994,12.0,2.449489742783178,0.150408
1776296450.8463209,9.0,2.1213203435596424,0.112806
1776296452.8243277,7.5,1.9364916731037085,0.094005
1776296454.843415,7.5,1.9364916731037085,0.094005
1776296456.8764503,8.0,2.0,0.100272
1776296458.9191873,8.0,2.0,0.100272
1776296460.9334397,11.5,2.3979157616563596,0.144141
1776296462.9598396,8.0,2.0,0.100272
1776296464.9378247,6.0,1.7320508075688772,0.075204
1776296466.9664588,8.0,2.0,0.100272
1776296468.989363,11.5,2.3979157616563596,0.144141
1776296471.0153213,10.0,2.23606797749979,0.12534
1776296473.0438538,9.5,2.179449471770337,0.119073
1776296475.0723546,9.0,2.1213203435596424,0.112806
1776296477.0948002,7.5,1.9364916731037085,0.094005
1776296479.1174436,8.0,2.0,0.100272
1776296481.0942695,10.0,2.23606797749979,0.12534
1776296483.1165059,8.5,2.0615528128088303,0.106539
1776296485.1372,8.0,2.0,0.100272
1776296487.1699007,7.5,1.9364916731037085,0.094005
1776296489.1854658,12.0,2.449489742783178,0.150408
1776296491.2156425,8.0,2.0,0.100272
1776296493.2383943,6.0,1.7320508075688772,0.075204
1776296495.2528834,6.5,1.8027756377319946,0.081471
1776296497.2829745,9.5,2.179449471770337,0.119073
1776296499.303306,7.5,1.9364916731037085,0.094005
1776296501.3379273,4.0,1.4142135623730951,0.050136
1776296503.3187056,10.5,2.29128784747792,0.131607
1776296505.3307242,4.5,1.5,0.056403
1776296507.3701084,6.0,1.7320508075688772,0.075204
1776296509.3905427,7.0,1.8708286933869707,0.087738
1776296511.4258373,6.5,1.8027756377319946,0.081471
1776296513.4023974,7.5,1.9364916731037085,0.094005
1776296515.425685,4.5,1.5,0.056403
1776296517.466011,5.5,1.6583123951777,0.068937
1776296519.4908295,7.0,1.8708286933869707,0.087738
1776296521.5148997,5.5,1.6583123951777,0.068937
1776296523.534805,4.5,1.5,0.056403
1776296525.5588858,5.0,1.5811388300841898,0.06267
1776296527.5377803,3.0,1.224744871391589,0.037602
1776296529.5588462,5.0,1.5811388300841898,0.06267
1776296531.587596,2.0,1.0,0.025068
1776296533.6186757,4.5,1.5,0.056403
1776296535.641072,4.5,1.5,0.056403
1776296537.6835287,5.5,1.6583123951777,0.068937
1776296539.6667776,5.0,1.5811388300841898,0.06267
1776296541.7059877,4.5,1.5,0.056403
1776296543.7283695,4.0,1.4142135623730951,0.050136
1776296545.7235577,5.0,1.5811388300841898,0.06267
1776296547.749692,4.5,1.5,0.056403
1776296549.7660944,3.5,1.3228756555322954,0.043869
1776296551.8044345,4.0,1.4142135623730951,0.050136
1776296553.7974308,3.5,1.3228756555322954,0.043869
1776296555.839186,7.0,1.8708286933869707,0.087738
1776296557.8695042,6.0,1.7320508075688772,0.075204
1776296559.8908617,4.0,1.4142135623730951,0.050136
1776296561.8798914,4.0,1.4142135623730951,0.050136
1776296563.9093354,3.5,1.3228756555322954,0.043869
1776296565.9249644,6.0,1.7320508075688772,0.075204
1776296567.957044,4.5,1.5,0.056403
1776296569.9732687,8.0,2.0,0.100272
1776296571.9606254,13.0,2.5495097567963922,0.162942
1776296573.9838135,14.0,2.6457513110645907,0.175476
1776296576.0056934,15.5,2.7838821814150108,0.194277
1776296578.0343852,14.5,2.692582403567252,0.181743
1776296580.049136,19.0,3.082207001484488,0.238146
1776296582.106444,14.5,2.692582403567252,0.181743
1776296584.0995245,14.0,2.6457513110645907,0.175476
1776296586.1449392,17.0,2.9154759474226504,0.213078
1776296588.1381683,10.5,2.29128784747792,0.131607
1776296590.1542768,10.0,2.23606797749979,0.12534
1776296592.1900024,13.5,2.598076211353316,0.169209
1776296594.217072,15.5,2.7838821814150108,0.194277
1776296596.1958082,13.5,2.598076211353316,0.169209
1776296598.2141876,14.0,2.6457513110645907,0.175476
1776296600.2417305,12.5,2.5,0.156675
1776296602.2754304,11.5,2.3979157616563596,0.144141
1776296604.2668955,15.5,2.7838821814150108,0.194277
1776296606.294612,11.5,2.3979157616563596,0.144141
1776296608.31681,9.0,2.1213203435596424,0.112806
1776296610.3395765,17.5,2.958039891549808,0.219345
1776296612.3675513,15.5,2.7838821814150108,0.194277
1776296614.4031,14.0,2.6457513110645907,0.175476
1776296616.3961985,16.5,2.8722813232690143,0.206811
1776296618.4120135,12.5,2.5,0.156675
1776296620.4444318,1.5,0.8660254037844386,0.018801
1776296622.4350986,2.0,1.0,0.025068
1776296624.4578927,3.5,1.3228756555322954,0.043869
1776296626.4933946,2.5,1.118033988749895,0.031335
1776296628.5162513,6.5,1.8027756377319946,0.081471
1776296630.5326788,6.0,1.7320508075688772,0.075204
1776296632.5804093,2.5,1.118033988749895,0.031335
1776296634.5944266,4.5,1.5,0.056403
1776296636.5815132,4.0,1.4142135623730951,0.050136
1776296638.600545,2.5,1.118033988749895,0.031335
1776296640.6187508,5.0,1.5811388300841898,0.06267
1776296642.6542554,2.5,1.118033988749895,0.031335
1776296644.6731532,5.0,1.5811388300841898,0.06267
1776296646.701974,6.0,1.7320508075688772,0.075204
1776296648.7344105,3.5,1.3228756555322954,0.043869
1776296650.7495816,3.0,1.224744871391589,0.037602
1776296652.7479458,4.0,1.4142135623730951,0.050136
1776296654.77569,5.5,1.6583123951777,0.068937
1776296656.7692592,3.0,1.224744871391589,0.037602
1776296658.805034,4.0,1.4142135623730951,0.050136
1776296660.8446546,1.0,0.7071067811865476,0.012534
1776296662.87082,2.0,1.0,0.025068
1776296664.9006426,4.5,1.5,0.056403
1776296666.892682,2.5,1.118033988749895,0.031335
1776296668.9167302,5.5,1.6583123951777,0.068937
1776296670.9394011,2.5,1.118033988749895,0.031335
1776296672.9262395,2.5,1.118033988749895,0.031335
1776296674.941672,5.0,1.5811388300841898,0.06267
1776296676.9907162,4.0,1.4142135623730951,0.050136
1776296679.0129974,3.0,1.224744871391589,0.037602
1776296681.0334623,4.5,1.5,0.056403
1776296683.0587773,3.0,1.224744871391589,0.037602
1776296685.0784004,3.0,1.224744871391589,0.037602
1776296687.0744772,2.5,1.118033988749895,0.031335
1776296689.111804,6.0,1.7320508075688772,0.075204
1776296691.144193,3.5,1.3228756555322954,0.043869
1776296693.1273332,3.5,1.3228756555322954,0.043869
1776296695.1658137,5.5,1.6583123951777,0.068937
1776296697.1931393,3.5,1.3228756555322954,0.043869
1776296699.2206182,3.0,1.224744871391589,0.037602
1776296701.2341433,2.0,1.0,0.025068
1776296703.210333,3.0,1.224744871391589,0.037602
1776296705.2854493,3.5,1.3228756555322954,0.043869
1776296707.281589,3.5,1.3228756555322954,0.043869
1776296709.2972488,4.5,1.5,0.056403
1776296711.3412168,5.5,1.6583123951777,0.068937
1776296713.3591888,4.0,1.4142135623730951,0.050136
1776296715.3287442,6.5,1.8027756377319946,0.081471
1776296717.3627708,5.0,1.5811388300841898,0.06267
1776296719.3829522,3.5,1.3228756555322954,0.043869
1776296721.4152892,5.5,1.6583123951777,0.068937
1776296723.4058,5.0,1.5811388300841898,0.06267
1776296725.4719594,7.0,1.8708286933869707,0.087738
1776296727.4575038,11.5,2.3979157616563596,0.144141
1776296729.495521,10.0,2.23606797749979,0.12534
1776296731.4843686,12.5,2.5,0.156675
1776296733.5583322,6.5,1.8027756377319946,0.081471
1776296735.5607166,7.0,1.8708286933869707,0.087738
1776296737.5826457,8.0,2.0,0.100272
1776296739.6024525,8.0,2.0,0.100272
1776296741.6053123,9.5,2.179449471770337,0.119073
1776296743.6350062,8.0,2.0,0.100272
1776296745.656156,7.0,1.8708286933869707,0.087738
1776296747.6405377,11.5,2.3979157616563596,0.144141
1776296749.7015915,12.0,2.449489742783178,0.150408
1776296751.677154,9.5,2.179449471770337,0.119073
1776296753.741862,9.0,2.1213203435596424,0.112806
1776296755.756083,7.0,1.8708286933869707,0.087738
1776296757.7437584,11.5,2.3979157616563596,0.144141
1776296759.7571225,8.0,2.0,0.100272
1776296761.79023,8.5,2.0615528128088303,0.106539
1776296763.830683,9.5,2.179449471770337,0.119073
1776296765.8428516,10.0,2.23606797749979,0.12534
1776296767.87141,11.0,2.345207879911715,0.137874
1776296769.8512604,10.0,2.23606797749979,0.12534
1776296771.8725667,7.0,1.8708286933869707,0.087738
1776296773.8968072,10.5,2.29128784747792,0.131607
1776296775.9316928,12.0,2.449489742783178,0.150408
1776296777.9506338,8.5,2.0615528128088303,0.106539
1776296779.997653,8.0,2.0,0.100272
1776296781.9674406,10.0,2.23606797749979,0.12534
1776296783.9860744,14.0,2.6457513110645907,0.175476
1776296786.0160933,7.5,1.9364916731037085,0.094005
1776296788.0580993,10.5,2.29128784747792,0.131607
1776296790.0472927,10.5,2.29128784747792,0.131607
1776296792.0974393,13.5,2.598076211353316,0.169209
1776296794.121979,12.0,2.449489742783178,0.150408
1776296796.1442473,8.5,2.0615528128088303,0.106539
1776296798.1284268,12.5,2.5,0.156675
1776296800.147147,10.0,2.23606797749979,0.12534
1776296802.202767,8.0,2.0,0.100272
1776296804.204539,12.5,2.5,0.156675
1776296806.2422225,8.5,2.0615528128088303,0.106539
1776296808.2590125,8.0,2.0,0.100272
1776296810.2780633,7.0,1.8708286933869707,0.087738
1776296812.2531228,6.0,1.7320508075688772,0.075204
1776296814.2832317,11.0,2.345207879911715,0.137874
1776296816.3368948,8.5,2.0615528128088303,0.106539
1776296818.3486674,11.5,2.3979157616563596,0.144141
1776296820.3595383,13.0,2.5495097567963922,0.162942
1776296822.3456829,9.0,2.1213203435596424,0.112806
1776296824.4122415,8.0,2.0,0.100272
1776296826.3992314,7.0,1.8708286933869707,0.087738
1776296828.44293,10.0,2.23606797749979,0.12534
1776296830.4703786,11.5,2.3979157616563596,0.144141
1776296832.4464378,15.0,2.7386127875258306,0.18801
1776296834.4689255,6.5,1.8027756377319946,0.081471
1776296836.499778,6.5,1.8027756377319946,0.081471
1776296838.514871,8.0,2.0,0.100272
1776296840.52559,10.0,2.23606797749979,0.12534
1776296842.5680754,9.0,2.1213203435596424,0.112806
1776296844.6019309,9.0,2.1213203435596424,0.112806
1776296846.60935,8.0,2.0,0.100272
1776296848.6437058,10.0,2.23606797749979,0.12534
1776296850.6369038,10.0,2.23606797749979,0.12534
1776296852.6768253,10.0,2.23606797749979,0.12534
1776296854.6925464,13.0,2.5495097567963922,0.162942
1776296856.6902816,8.5,2.0615528128088303,0.106539
1776296858.7044683,12.0,2.449489742783178,0.150408
1776296860.7231908,12.0,2.449489742783178,0.150408
1776296862.7626767,8.0,2.0,0.100272
1776296864.7538328,6.5,1.8027756377319946,0.081471
1776296866.8016047,8.5,2.0615528128088303,0.106539
1776296868.8104672,8.0,2.0,0.100272
1776296870.8479476,6.0,1.7320508075688772,0.075204
1776296872.8405983,7.0,1.8708286933869707,0.087738
1776296874.858878,10.0,2.23606797749979,0.12534
1776296876.8888137,7.5,1.9364916731037085,0.094005
1776296878.8971722,9.5,2.179449471770337,0.119073
1776296880.9099338,11.0,2.345207879911715,0.137874
1776296882.9456773,8.0,2.0,0.100272
1776296884.974653,8.0,2.0,0.100272
1776296886.9643147,8.0,2.0,0.100272
1776296889.0252416,6.0,1.7320508075688772,0.075204
1776296891.0102735,8.0,2.0,0.100272
1776296893.051434,9.5,2.179449471770337,0.119073
1776296895.0719159,7.5,1.9364916731037085,0.094005
1776296897.0733662,6.5,1.8027756377319946,0.081471
1776296899.094176,11.0,2.345207879911715,0.137874
1776296901.1143506,7.5,1.9364916731037085,0.094005
1776296903.1427417,8.5,2.0615528128088303,0.106539
1776296905.1342082,5.0,1.5811388300841898,0.06267
1776296907.1761622,8.0,2.0,0.100272
1776296909.1924033,6.5,1.8027756377319946,0.081471
1776296911.2067413,6.5,1.8027756377319946,0.081471
1776296913.237418,6.5,1.8027756377319946,0.081471
1776296915.2489877,8.5,2.0615528128088303,0.106539
1776296917.2420738,10.5,2.29128784747792,0.131607
1776296919.302719,6.0,1.7320508075688772,0.075204
1776296921.283659,8.5,2.0615528128088303,0.106539
1776296923.3481824,4.5,1.5,0.056403
1776296925.327789,7.5,1.9364916731037085,0.094005
1776296927.3473744,5.0,1.5811388300841898,0.06267
1776296929.3892672,5.5,1.6583123951777,0.068937
1776296931.4112473,7.0,1.8708286933869707,0.087738
1776296933.4376998,5.5,1.6583123951777,0.068937
1776296935.4490492,10.0,2.23606797749979,0.12534
1776296937.4505222,5.0,1.5811388300841898,0.06267
1776296939.4614456,9.0,2.1213203435596424,0.112806
1776296941.4871998,3.0,1.224744871391589,0.037602
1776296943.5237167,2.0,1.0,0.025068
1776296945.5186646,3.5,1.3228756555322954,0.043869
1776296947.541732,3.0,1.224744871391589,0.037602
1776296949.5665655,6.5,1.8027756377319946,0.081471
1776296951.5866249,7.5,1.9364916731037085,0.094005
1776296953.613424,5.5,1.6583123951777,0.068937
1776296955.6319225,8.0,2.0,0.100272
1776296957.6622274,7.0,1.8708286933869707,0.087738
1776296959.6590502,6.5,1.8027756377319946,0.081471
1776296961.7007902,7.0,1.8708286933869707,0.087738
1776296963.7111642,5.0,1.5811388300841898,0.06267
1776296965.7306004,2.5,1.118033988749895,0.031335
1776296967.7577455,7.5,1.9364916731037085,0.094005
1776296969.779888,6.5,1.8027756377319946,0.081471
1776296971.7679422,8.5,2.0615528128088303,0.106539
1776296973.8017657,6.0,1.7320508075688772,0.075204
1776296975.8149261,5.5,1.6583123951777,0.068937
1776296977.846682,5.0,1.5811388300841898,0.06267
